sku,category,sub_category,brand,product_name,cost_price,mrp,launch_date,is_active
SKU010276,Home & Kitchen,Cleaning,Palladio,Palladio Cleaning Classic 587,1056.04,2296.74,2026-01-17,Y
SKU006744,,Men Topwear,Trailhead,Trailhead Men Topwear Pro 754,60.33,83.0,2025-10-18,Y
SKU003046,Accessories,Watches,Trailhead,Trailhead Watches Classic 474,158.25,400.52,2023-01-30,Y
SKU005853,Electronics,Wearables,Meraki,Meraki Wearables Premium 140,631.87,1374.62,2023-02-11,Y
SKU001942,Personal Care,Bath,Monsoon Lane,Monsoon Lane Bath Essential 645,504.72,1002.83,2025-07-26,Y
SKU010242,Books,Children,Kite & Key,Kite & Key Children Signature 850,422.24,786.32,2025-12-11,Y
SKU010331,Beauty,Makeup,Halcyon,Halcyon Makeup Essential 373,391.5,566.85,2025-01-31,Y
SKU009526,Beauty,Haircare,Orenda,Orenda Haircare Premium 108,137.16,252.82,2023-05-26,Y
SKU009822,,Oral Care,Halcyon,Halcyon Oral Care Max 792,393.6,828.94,2024-11-04,N
SKU011283,Sports,Cricket,Auralis,Auralis Cricket Signature 850,810.36,1509.18,2022-03-03,Y
SKU007245,Furniture,Seating,Bluecrest,Bluecrest Seating Essential 289,391.37,674.93,2022-03-28,Y
SKU012102,Accessories,Eyewear,Kite & Key,Kite & Key Eyewear Essential 994,412.21,582.19,2024-05-03,Y
SKU003456,Furniture,Seating,Kite & Key,Kite & Key Seating Premium 549,1090.41,2436.69,2025-11-29,Y
SKU003014,,Snacks,Auralis,Auralis Snacks Premium 154,1053.26,1962.44,2024-08-11,Y
SKU008487,Beauty,Skincare,Zenko,Zenko Skincare Everyday 781,442.13,882.69,2025-05-15,Y
SKU000456,Personal Care,Health,Rivet,Rivet Health Lite 621,516.09,1138.42,2022-06-09,Y
SKU007750,,Cricket,Monsoon Lane,Monsoon Lane Cricket Signature 315,224.0,534.38,2022-09-14,Y
SKU007019,Electronics,Wearables,Meraki,Meraki Wearables Everyday 736,99.1,215.85,2023-02-14,Y
SKU003205,Sports,Yoga,Halcyon,Halcyon Yoga Everyday 312,397.52,785.41,2022-07-03,Y
SKU003448,,Storage,Ficus,Ficus Storage Pro 560,361.85,804.88,2024-10-18,Y
SKU009101,Books,Non Fiction,Orenda,Orenda Non Fiction Premium 747,176.71,336.49,2022-07-16,Y
SKU002058,Sports,Cricket,Rivet,Rivet Cricket Everyday 402,635.61,1564.53,2026-01-21,Y
SKU001042,Beauty,Fragrance,Halcyon,Halcyon Fragrance Premium 264,873.94,1475.39,2025-12-26,Y
SKU009965,Footwear,Sandals,Meraki,Meraki Sandals Classic 469,805.03,2085.77,2022-10-01,Y
SKU011074,Grocery,Staples,Saffron & Co,Saffron & Co Staples Essential 171,150.76,316.19,2024-07-26,Y
SKU008257,,Makeup,Rivet,Rivet Makeup Max 208,197.94,496.45,2025-11-05,N
SKU000174,Apparel,Winter Wear,Saffron & Co,Saffron & Co Winter Wear Classic 164,151.41,319.14,2022-02-10,Y
SKU011007,Sports,Cricket,Zenko,Zenko Cricket Classic 828,2092.39,3759.54,2026-01-24,Y
SKU000170,,Soft Toys,Trailhead,Trailhead Soft Toys Max 120,151.77,237.83,2025-04-01,N
SKU008603,Accessories,Eyewear,Zenko,Zenko Eyewear Signature 891,2380.36,3633.24,2022-11-28,Y
SKU009342,,Mobile Accessories,Auralis,Auralis Mobile Accessories Lite 473,298.83,740.21,2024-08-21,Y
SKU009258,,Small Appliances,Orenda,Orenda Small Appliances Premium 968,407.0,934.61,2025-07-05,Y
SKU006454,,Staples,Palladio,Palladio Staples Max 975,1244.68,2589.43,2022-01-19,Y
SKU001769,Footwear,Sports Shoes,Monsoon Lane,Monsoon Lane Sports Shoes Premium 527,2518.84,4630.2,2024-07-01,Y
SKU008369,Home & Kitchen,Cookware,Meraki,Meraki Cookware Classic 678,217.95,492.79,2025-08-30,Y
SKU008846,,Storage,Nimbus,Nimbus Storage Everyday 868,418.81,609.25,2023-04-14,Y
SKU010402,Personal Care,Bath,Saffron & Co,Saffron & Co Bath Signature 186,4004.1,9326.63,2025-10-07,Y
SKU001273,,Winter Wear,Trailhead,Trailhead Winter Wear Lite 601,796.01,1677.82,2025-09-29,Y
SKU003188,Electronics,Wearables,Auralis,Auralis Wearables Lite 537,319.85,739.98,2024-03-16,Y
SKU000961,Furniture,Storage Units,Kite & Key,Kite & Key Storage Units Lite 664,165.17,306.74,2022-11-26,Y
SKU006194,,Dining,Palladio,Palladio Dining Essential 239,128.07,218.8,2022-07-20,Y
SKU010285,Sports,Cricket,Copperfield,Copperfield Cricket Classic 450,103.31,251.45,2023-10-27,Y
SKU008029,,Snacks,Monsoon Lane,Monsoon Lane Snacks Classic 479,776.51,1834.97,2025-03-02,Y
SKU007624,,Bags,Halcyon,Halcyon Bags Pro 124,1620.12,2700.17,2023-08-17,Y
SKU000884,Toys,Board Games,Saffron & Co,Saffron & Co Board Games Max 701,1037.7,2153.5,2022-07-22,Y
SKU005372,Grocery,Packaged Food,Ficus,Ficus Packaged Food Max 160,477.53,774.06,2024-10-21,Y
SKU011197,,Soft Toys,Urbanite,Urbanite Soft Toys Signature 860,604.71,1217.03,2023-06-16,Y
SKU007301,,Soft Toys,Nimbus,Nimbus Soft Toys Pro 778,288.2,444.42,2024-01-19,Y
SKU005889,Toys,Soft Toys,Ficus,Ficus Soft Toys Max 406,1089.65,1735.16,2024-04-14,N
SKU000800,Accessories,Watches,Palladio,Palladio Watches Classic 540,668.6,983.58,2022-11-22,Y
SKU005909,Electronics,Wearables,Urbanite,Urbanite Wearables Everyday 242,2373.42,4908.42,2023-07-07,Y
SKU001656,Beauty,Haircare,Palladio,Palladio Haircare Signature 957,257.79,514.62,2024-05-01,Y
SKU009948,,Health,Auralis,Auralis Health Classic 645,243.74,410.67,2022-08-29,Y
SKU011489,Furniture,Decor,Meraki,Meraki Decor Essential 744,233.0,564.51,2022-11-13,Y
SKU009482,Grocery,Snacks,Nimbus,Nimbus Snacks Max 533,715.36,1088.8,2025-10-17,Y
SKU012348,Grocery,Staples,Meraki,Meraki Staples Pro 548,291.0,480.65,2022-05-13,Y
SKU002752,,Watches,Rivet,Rivet Watches Pro 764,355.12,688.69,2023-02-04,Y
SKU005803,Footwear,Casual Shoes,Steelwood,Steelwood Casual Shoes Everyday 527,1032.36,2600.5,2024-11-25,N
SKU007587,Beauty,Fragrance,Saffron & Co,Saffron & Co Fragrance Signature 485,825.78,1734.28,2023-04-22,Y
SKU002334,Apparel,Winter Wear,Monsoon Lane,Monsoon Lane Winter Wear Essential 174,291.58,505.59,2024-11-23,Y
SKU002233,,Yoga,Verdant,Verdant Yoga Lite 799,125.23,257.22,2022-02-18,Y
SKU003785,,Small Appliances,Orenda,Orenda Small Appliances Pro 928,587.77,921.69,2023-05-30,Y
SKU009229,,Makeup,Nimbus,Nimbus Makeup Signature 882,545.03,1019.13,2024-05-06,Y
SKU002345,,Bath,Kavira,Kavira Bath Max 929,139.99,310.29,2025-09-14,Y
SKU010986,Personal Care,Grooming,Steelwood,Steelwood Grooming Max 463,135.73,209.63,2025-08-31,Y
SKU009524,Beauty,Fragrance,Zenko,Zenko Fragrance Everyday 445,570.7,1067.75,2022-09-19,Y
SKU007477,,Dining,Saffron & Co,Saffron & Co Dining Everyday 273,587.18,819.77,2022-11-10,Y
SKU003746,Footwear,Formal Shoes,Palladio,Palladio Formal Shoes Essential 453,1177.25,1839.25,2022-04-03,Y
SKU012159,Furniture,Tables,Palladio,Palladio Tables Essential 703,1412.43,2364.31,2024-08-01,Y
SKU002443,Beauty,Haircare,Zenko,Zenko Haircare Pro 207,344.01,796.23,2024-01-24,Y
SKU009307,Personal Care,Grooming,Rivet,Rivet Grooming Lite 692,239.69,464.76,2025-02-24,Y
SKU009755,Beauty,Skincare,Copperfield,Copperfield Skincare Everyday 895,777.74,1685.22,2022-06-29,Y
SKU001161,,Health,Rivet,Rivet Health Pro 781,351.13,509.59,2025-02-06,N
SKU001480,Personal Care,Oral Care,Copperfield,Copperfield Oral Care Everyday 440,188.34,420.35,2025-03-11,Y
SKU006019,,Bottomwear,Kite & Key,Kite & Key Bottomwear Everyday 228,208.61,508.08,2023-06-09,Y
SKU011317,Home & Kitchen,Dining,Verdant,Verdant Dining Lite 744,209.67,444.37,2023-12-13,Y
SKU005425,Sports,Fitness,Kite & Key,Kite & Key Fitness Pro 929,247.5,519.73,2024-07-06,N
SKU010054,Home & Kitchen,Cookware,Urbanite,Urbanite Cookware Classic 967,957.41,1521.86,2023-07-15,Y
SKU010374,Furniture,Tables,Saffron & Co,Saffron & Co Tables Pro 501,159.85,379.52,2025-03-07,Y
SKU008283,Apparel,Men Topwear,Monsoon Lane,Monsoon Lane Men Topwear Classic 923,749.55,1629.77,2024-05-05,Y
SKU003044,Sports,Cycling,Auralis,Auralis Cycling Lite 925,3297.81,7066.78,2023-07-01,Y
SKU007748,Beauty,Makeup,Nimbus,Nimbus Makeup Lite 973,812.81,1429.47,2022-02-22,Y
SKU000721,Footwear,Sports Shoes,Steelwood,Steelwood Sports Shoes Classic 751,202.0,504.05,2022-11-24,Y
SKU000587,,Academic,Meraki,Meraki Academic Lite 482,132.99,257.59,2025-04-02,Y
SKU012090,Footwear,Casual Shoes,Auralis,Auralis Casual Shoes Max 902,622.14,1277.77,2023-05-06,Y
SKU007135,Electronics,Small Appliances,Nimbus,Nimbus Small Appliances Signature 614,830.3,1252.29,2022-07-09,Y
SKU010270,,Haircare,Palladio,Palladio Haircare Classic 121,176.55,239.53,2022-04-06,Y
SKU002338,,Yoga,Saffron & Co,Saffron & Co Yoga Premium 563,592.55,1039.77,2025-10-09,Y
SKU003839,Electronics,Wearables,Meraki,Meraki Wearables Everyday 375,461.02,1098.35,2023-11-28,Y
SKU007225,Furniture,Seating,Monsoon Lane,Monsoon Lane Seating Essential 392,758.43,1950.62,2024-10-17,Y
SKU010743,Beauty,Skincare,Saffron & Co,Saffron & Co Skincare Lite 376,1955.98,2797.56,2025-04-25,Y
SKU001148,,Non Fiction,Urbanite,Urbanite Non Fiction Premium 724,244.19,497.99,2023-05-31,Y
SKU005693,Beauty,Skincare,Trailhead,Trailhead Skincare Everyday 919,981.58,1578.37,2022-03-07,Y
SKU002155,Furniture,Decor,Kavira,Kavira Decor Signature 493,198.72,475.18,2025-06-13,Y
SKU006751,,Snacks,Kite & Key,Kite & Key Snacks Lite 407,150.48,369.79,2023-10-01,Y
SKU010306,,Beverages,Rivet,Rivet Beverages Premium 887,235.86,589.93,2025-05-12,N
SKU010726,,Fitness,Saffron & Co,Saffron & Co Fitness Pro 280,333.07,832.35,2025-10-09,Y
SKU003405,Beauty,Makeup,Monsoon Lane,Monsoon Lane Makeup Pro 447,317.87,558.49,2023-09-10,N
SKU011463,Personal Care,Grooming,Nimbus,Nimbus Grooming Essential 568,213.67,453.64,2022-06-16,Y
SKU010679,,Yoga,Bluecrest,Bluecrest Yoga Premium 194,402.23,682.0,2023-04-13,N
SKU005072,Accessories,Belts & Wallets,Verdant,Verdant Belts & Wallets Premium 823,1365.79,3143.39,2025-10-11,Y
SKU002590,Grocery,Staples,Trailhead,Trailhead Staples Signature 577,1116.84,1974.17,2025-05-31,N
SKU004485,Footwear,Formal Shoes,Trailhead,Trailhead Formal Shoes Classic 326,1095.54,2717.28,2025-12-05,Y
SKU012345,Footwear,Formal Shoes,Nimbus,Nimbus Formal Shoes Classic 493,411.66,562.09,2024-04-13,Y
SKU010689,Footwear,Sandals,Auralis,Auralis Sandals Classic 691,220.28,330.73,2022-01-03,Y
SKU001502,Sports,Fitness,Palladio,Palladio Fitness Everyday 941,224.12,397.59,2022-01-14,Y
SKU010634,,Storage Units,Nimbus,Nimbus Storage Units Everyday 586,317.59,578.91,2025-11-04,Y
SKU010846,,Health,Trailhead,Trailhead Health Premium 418,92.53,236.71,2024-03-21,Y
SKU009431,Furniture,Tables,Monsoon Lane,Monsoon Lane Tables Pro 640,433.23,1120.25,2022-03-25,Y
SKU010440,Accessories,Bags,Zenko,Zenko Bags Lite 662,442.2,823.21,2025-10-28,Y
SKU009724,,Beverages,Kite & Key,Kite & Key Beverages Essential 263,213.95,549.1,2023-10-14,Y
SKU008070,Sports,Cycling,Steelwood,Steelwood Cycling Lite 788,64.65,124.92,2024-11-18,Y
SKU004994,Apparel,Winter Wear,Urbanite,Urbanite Winter Wear Premium 818,663.61,972.12,2023-01-03,N
SKU008855,Accessories,Eyewear,Bluecrest,Bluecrest Eyewear Pro 939,181.47,362.28,2025-03-01,Y
SKU010933,Personal Care,Bath,Urbanite,Urbanite Bath Max 540,168.37,380.07,2025-08-11,Y
SKU008340,,Children,Rivet,Rivet Children Essential 537,74.49,143.31,2025-02-28,Y
SKU009055,Personal Care,Oral Care,Steelwood,Steelwood Oral Care Essential 891,445.57,753.25,2022-09-06,Y
SKU005897,Home & Kitchen,Storage,Palladio,Palladio Storage Pro 178,448.74,903.95,2022-02-22,Y
SKU007964,Grocery,Staples,Monsoon Lane,Monsoon Lane Staples Essential 565,387.03,667.71,2025-02-28,Y
SKU003541,,Cycling,Halcyon,Halcyon Cycling Premium 896,1988.5,4357.81,2025-07-17,Y
SKU010424,Beauty,Fragrance,Verdant,Verdant Fragrance Max 258,298.29,596.3,2024-05-17,Y
SKU007337,Electronics,Wearables,Copperfield,Copperfield Wearables Premium 998,80.07,140.59,2026-01-29,Y
SKU012437,Books,Academic,Halcyon,Halcyon Academic Classic 507,313.98,690.73,2023-05-10,Y
SKU007137,Furniture,Storage Units,Halcyon,Halcyon Storage Units Classic 317,1423.09,3010.25,2025-01-26,Y
SKU010218,Sports,Fitness,Nimbus,Nimbus Fitness Pro 426,930.94,2364.52,2022-03-09,Y
SKU003083,Grocery,Staples,Orenda,Orenda Staples Pro 799,599.76,1116.39,2023-10-09,Y
SKU006331,Home & Kitchen,Dining,Steelwood,Steelwood Dining Lite 621,257.96,379.77,2022-06-03,Y
SKU001473,Personal Care,Oral Care,Saffron & Co,Saffron & Co Oral Care Premium 400,272.06,464.0,2023-09-24,Y
SKU009798,Footwear,Formal Shoes,Zenko,Zenko Formal Shoes Everyday 169,438.92,1015.79,2023-01-14,Y
SKU010348,Electronics,Small Appliances,Urbanite,Urbanite Small Appliances Classic 485,214.96,294.37,2024-07-27,Y
SKU010698,Furniture,Tables,Auralis,Auralis Tables Lite 251,246.27,459.18,2025-05-15,Y
SKU002969,Personal Care,Health,Auralis,Auralis Health Classic 500,453.07,718.11,2024-01-21,Y
SKU011709,Personal Care,Health,Trailhead,Trailhead Health Essential 827,208.64,293.16,2022-06-21,Y
SKU007625,Sports,Fitness,Urbanite,Urbanite Fitness Everyday 643,286.26,548.52,2023-07-22,Y
SKU002792,,Watches,Palladio,Palladio Watches Everyday 494,291.77,544.0,2022-11-22,Y
SKU000579,Footwear,Formal Shoes,Copperfield,Copperfield Formal Shoes Max 217,202.9,526.93,2023-07-22,Y
SKU001512,,Cricket,Palladio,Palladio Cricket Signature 917,838.74,2058.81,2024-03-30,Y
SKU005220,,Skincare,Bluecrest,Bluecrest Skincare Premium 778,495.66,721.04,2025-01-04,Y
SKU003423,,Storage,Meraki,Meraki Storage Essential 381,208.03,314.81,2024-08-01,Y
SKU011431,,Makeup,Palladio,Palladio Makeup Lite 803,270.81,495.14,2023-06-21,Y
SKU007086,Apparel,Men Topwear,Zenko,Zenko Men Topwear Everyday 188,358.81,548.11,2024-05-17,Y
SKU000415,,Fiction,Ficus,Ficus Fiction Max 418,355.63,876.65,2025-01-19,Y
SKU011449,Accessories,Watches,Trailhead,Trailhead Watches Premium 530,1952.07,4730.2,2022-10-20,Y
SKU010480,Books,Academic,Saffron & Co,Saffron & Co Academic Premium 904,251.6,651.21,2024-03-28,Y
SKU007744,,Staples,Steelwood,Steelwood Staples Pro 546,177.94,326.78,2025-03-12,Y
SKU010118,Home & Kitchen,Storage,Steelwood,Steelwood Storage Everyday 149,218.3,444.38,2025-10-29,Y
SKU000427,,Seating,Kite & Key,Kite & Key Seating Premium 660,364.37,562.89,2023-02-02,Y
SKU000622,Home & Kitchen,Storage,Palladio,Palladio Storage Essential 873,80.24,205.47,2022-04-07,Y
SKU007437,Grocery,Snacks,Nimbus,Nimbus Snacks Signature 219,142.24,358.52,2024-02-19,Y
SKU003956,,Dining,Palladio,Palladio Dining Max 511,230.98,334.89,2025-01-24,Y
SKU008759,Footwear,Casual Shoes,Orenda,Orenda Casual Shoes Pro 347,522.49,1027.55,2022-10-26,Y
SKU000266,Electronics,Mobile Accessories,Verdant,Verdant Mobile Accessories Essential 165,1082.45,1819.51,2024-02-05,Y
SKU008102,Toys,Learning,Rivet,Rivet Learning Premium 957,209.19,473.93,2023-12-29,Y
SKU007466,Sports,Cricket,Saffron & Co,Saffron & Co Cricket Everyday 780,206.65,369.53,2023-12-14,Y
SKU008995,Sports,Cycling,Palladio,Palladio Cycling Everyday 506,239.5,425.99,2025-09-05,Y
SKU008813,Personal Care,Oral Care,Steelwood,Steelwood Oral Care Max 839,456.22,687.96,2024-01-02,Y
SKU009555,Apparel,Ethnic Wear,Bluecrest,Bluecrest Ethnic Wear Max 892,682.04,1359.82,2022-11-15,Y
SKU002413,Toys,Learning,Rivet,Rivet Learning Everyday 170,120.47,286.9,2024-12-23,Y
SKU003874,,Soft Toys,Monsoon Lane,Monsoon Lane Soft Toys Max 513,626.38,1318.09,2024-03-29,Y
SKU008746,Toys,Learning,Ficus,Ficus Learning Signature 717,854.14,1801.93,2022-06-14,Y
SKU002089,,Sports Shoes,Rivet,Rivet Sports Shoes Everyday 551,231.77,388.45,2023-01-19,Y
SKU012089,Apparel,Men Topwear,Orenda,Orenda Men Topwear Pro 771,724.01,1569.3,2022-05-19,Y
SKU003298,Beauty,Haircare,Orenda,Orenda Haircare Max 533,349.91,898.77,2022-06-30,Y
SKU006226,Apparel,Ethnic Wear,Steelwood,Steelwood Ethnic Wear Max 287,316.31,569.5,2025-04-20,Y
SKU001083,,Storage,Urbanite,Urbanite Storage Max 849,211.13,410.31,2023-06-11,Y
SKU001672,Electronics,Wearables,Halcyon,Halcyon Wearables Everyday 822,421.48,574.67,2025-03-30,Y
SKU010361,,Health,Ficus,Ficus Health Pro 200,231.86,546.94,2024-03-23,Y
SKU006378,,Learning,Palladio,Palladio Learning Signature 215,852.7,1414.96,2024-08-08,Y
SKU005658,Accessories,Belts & Wallets,Zenko,Zenko Belts & Wallets Pro 232,255.51,409.02,2023-07-18,Y
SKU001972,Personal Care,Health,Trailhead,Trailhead Health Everyday 656,791.05,1529.22,2025-08-26,Y
SKU003015,,Beverages,Nimbus,Nimbus Beverages Pro 107,156.39,356.28,2024-07-11,Y
SKU005474,Furniture,Tables,Copperfield,Copperfield Tables Max 385,147.66,262.51,2026-02-05,Y
SKU000695,,Bottomwear,Trailhead,Trailhead Bottomwear Pro 643,510.99,1287.96,2024-10-11,Y
SKU009887,Sports,Yoga,Zenko,Zenko Yoga Premium 214,94.76,241.07,2025-06-07,Y
SKU010646,,Storage Units,Nimbus,Nimbus Storage Units Essential 388,500.27,1279.34,2022-09-12,Y
SKU005386,Furniture,Storage Units,Kavira,Kavira Storage Units Essential 108,223.56,576.09,2023-02-12,Y
SKU003379,,Winter Wear,Copperfield,Copperfield Winter Wear Lite 290,344.34,541.22,2023-02-20,N
SKU003387,,Sports Shoes,Verdant,Verdant Sports Shoes Lite 835,1343.59,2125.96,2024-05-11,Y
SKU003313,Accessories,Watches,Copperfield,Copperfield Watches Max 271,180.83,317.63,2025-11-09,Y
SKU006735,,Academic,Meraki,Meraki Academic Pro 792,125.53,298.98,2023-06-10,Y
SKU004692,,Dining,Saffron & Co,Saffron & Co Dining Premium 949,812.55,2077.9,2025-06-17,Y
SKU007031,Books,Children,Zenko,Zenko Children Premium 376,174.8,434.45,2025-09-15,Y
SKU004210,Grocery,Packaged Food,Verdant,Verdant Packaged Food Lite 735,884.22,2217.9,2023-01-14,Y
SKU006324,,Sports Shoes,Monsoon Lane,Monsoon Lane Sports Shoes Pro 777,502.22,870.3,2024-08-16,Y
SKU007464,,Board Games,Saffron & Co,Saffron & Co Board Games Lite 671,443.16,740.03,2023-08-23,Y
SKU005534,Books,Non Fiction,Zenko,Zenko Non Fiction Lite 658,194.98,404.62,2025-07-24,Y
SKU008352,Toys,Outdoor Play,Verdant,Verdant Outdoor Play Premium 331,409.07,638.21,2025-10-18,Y
SKU007857,,Board Games,Palladio,Palladio Board Games Pro 402,313.67,723.02,2022-06-24,Y
SKU008857,Personal Care,Health,Verdant,Verdant Health Everyday 321,54.77,76.5,2025-12-17,Y
SKU001464,,Winter Wear,Northline,Northline Winter Wear Pro 393,1176.41,2446.82,2022-02-13,Y
SKU002391,,Academic,Palladio,Palladio Academic Signature 587,146.77,354.29,2025-10-04,Y
SKU009893,,Seating,Auralis,Auralis Seating Max 798,830.98,2040.05,2024-07-16,Y
SKU006662,Apparel,Men Topwear,Rivet,Rivet Men Topwear Pro 947,267.07,456.14,2023-06-24,Y
SKU011998,Beauty,Haircare,Auralis,Auralis Haircare Classic 811,256.16,594.1,2025-03-17,Y
SKU011077,Beauty,Haircare,Monsoon Lane,Monsoon Lane Haircare Everyday 875,71.52,98.59,2023-10-27,Y
SKU010911,,Beverages,Saffron & Co,Saffron & Co Beverages Essential 520,187.95,278.41,2024-05-17,Y
SKU006391,Home & Kitchen,Storage,Zenko,Zenko Storage Everyday 661,379.03,734.83,2022-11-15,Y
SKU010797,,Yoga,Zenko,Zenko Yoga Signature 245,77.4,131.74,2023-10-22,Y
SKU002808,Grocery,Beverages,Saffron & Co,Saffron & Co Beverages Pro 798,220.92,425.37,2026-02-04,Y
SKU006649,Accessories,Eyewear,Nimbus,Nimbus Eyewear Signature 757,333.59,842.5,2025-10-16,Y
SKU009035,Books,Fiction,Northline,Northline Fiction Premium 762,2713.2,5533.93,2025-07-25,Y
SKU010957,Sports,Yoga,Auralis,Auralis Yoga Pro 370,782.58,1136.22,2025-12-27,Y
SKU002047,Accessories,Bags,Saffron & Co,Saffron & Co Bags Everyday 157,405.52,709.55,2023-09-09,Y
SKU003326,Apparel,Winter Wear,Copperfield,Copperfield Winter Wear Classic 780,948.38,2096.96,2024-12-24,Y
SKU001255,Accessories,Watches,Palladio,Palladio Watches Everyday 708,1167.98,2616.75,2022-09-17,Y
SKU000953,,Staples,Halcyon,Halcyon Staples Max 904,2306.28,3304.78,2023-05-01,Y
SKU009697,Electronics,Mobile Accessories,Kavira,Kavira Mobile Accessories Everyday 181,588.58,912.41,2025-06-14,Y
SKU009864,,Yoga,Orenda,Orenda Yoga Essential 970,548.19,921.11,2024-09-13,Y
SKU011589,Sports,Fitness,Copperfield,Copperfield Fitness Lite 820,390.74,974.44,2022-12-20,Y
SKU006518,Grocery,Beverages,Trailhead,Trailhead Beverages Max 911,273.98,415.71,2023-12-12,Y
SKU008514,Beauty,Fragrance,Rivet,Rivet Fragrance Essential 240,104.39,207.27,2023-09-11,Y
SKU001719,Books,Fiction,Urbanite,Urbanite Fiction Lite 366,200.93,516.06,2023-01-07,Y
SKU012470,Sports,Fitness,Bluecrest,Bluecrest Fitness Pro 626,481.57,705.01,2025-04-07,Y
SKU008515,Sports,Cricket,Halcyon,Halcyon Cricket Premium 656,169.66,320.31,2024-09-14,Y
SKU006999,Apparel,Ethnic Wear,Auralis,Auralis Ethnic Wear Everyday 141,361.78,803.38,2025-02-21,Y
SKU011193,,Seating,Bluecrest,Bluecrest Seating Everyday 491,427.08,853.56,2024-09-23,Y
SKU009572,Footwear,Casual Shoes,Urbanite,Urbanite Casual Shoes Essential 363,45.35,90.09,2022-05-31,Y
SKU012413,,Mobile Accessories,Northline,Northline Mobile Accessories Everyday 506,969.21,2268.93,2022-12-24,Y
SKU005810,Home & Kitchen,Cleaning,Northline,Northline Cleaning Classic 310,571.68,1473.96,2023-10-24,Y
SKU002849,Apparel,Men Topwear,Urbanite,Urbanite Men Topwear Classic 972,435.48,655.02,2025-12-24,Y
SKU002528,Beauty,Fragrance,Trailhead,Trailhead Fragrance Signature 864,265.58,580.85,2025-01-21,Y
SKU004044,Books,Fiction,Palladio,Palladio Fiction Signature 199,198.83,374.75,2025-06-07,Y
SKU003207,Electronics,Wearables,Monsoon Lane,Monsoon Lane Wearables Max 516,1077.73,2405.0,2023-02-25,Y
SKU001057,Books,Academic,Nimbus,Nimbus Academic Max 609,56.89,124.73,2022-10-10,Y
SKU001147,Accessories,Belts & Wallets,Northline,Northline Belts & Wallets Premium 880,413.56,939.1,2023-06-08,Y
SKU004202,,Snacks,Orenda,Orenda Snacks Signature 244,170.02,274.4,2023-07-29,Y
SKU001938,Books,Fiction,Kavira,Kavira Fiction Signature 573,289.16,675.0,2023-03-03,Y
SKU008641,Electronics,Mobile Accessories,Trailhead,Trailhead Mobile Accessories Everyday 255,1804.2,3378.71,2022-04-05,Y
SKU008680,,Winter Wear,Orenda,Orenda Winter Wear Max 463,280.41,719.41,2025-04-19,Y
SKU010063,,Sports Shoes,Palladio,Palladio Sports Shoes Classic 575,1277.86,3196.21,2025-09-22,Y
SKU002448,Beauty,Makeup,Ficus,Ficus Makeup Pro 553,258.38,451.95,2023-06-14,Y
SKU003959,Toys,Soft Toys,Monsoon Lane,Monsoon Lane Soft Toys Essential 178,342.1,751.14,2022-12-16,Y
